item_id,item_name,brand,desc_item,i_type,likes,dislikes,exp_date,spm_id,cost,department,size
9892,Morbi metus. Vivamus,National,SPORTS-PARTICIPATORY-MAGAZINE,MAGAZINE,,,10/20/2020,1,23.86,DRUG GM, 
9893,ipsum,National,SALMON,SEAFOOD - SHELF STABLE,,,11/12/2020,1,3.98,GROCERY,6 OZ
9894,mauris id,National,PARTY EVERYDAY,GREETING CARDS/WRAP/PARTY SPLY,,,7/26/2020,1,81.78,DRUG GM,4 COUNT
9895,"consectetuer adipiscing elit. Etiam laoreet,",National,PUDDINGS DRY,DRY MIX DESSERTS,,,11/19/2020,1,3.32,GROCERY,2.9 OZ
9896,volutpat nunc,National,SEWING NOTIONS,SEWING,,,11/9/2020,1,85.64,DRUG GM, 
9897,mauris.,National,BREAD:SWEET/BREAKFAST,BREAD,,,8/3/2020,1,65.47,PASTRY,16 OZ
9898,pharetra nibh. Aliquam,Private,WATER ICE,FRZN NOVELTIES/WTR ICE,,,2/23/2021,1,15.15,GROCERY,16 CT
9899,"mi lorem, vehicula et, rutrum",National,DRIED FRUIT - OTHER,DRIED FRUIT,,,7/27/2020,1,29.37,NUTRITION,15 OZ
9900,"mollis non, cursus non, egestas",National,ANT AND ROACH,INSECTICIDES,,,10/14/2020,1,50.61,DRUG GM, 
9901,natoque penatibus et,National,WRITING INSTRUMENTS,STATIONERY & SCHOOL SUPPLIES,,,12/31/2020,1,70.25,DRUG GM, 
9902,"fringilla ornare placerat, orci lacus",Private,STRING CHEESE,CHEESE,,,1/27/2021,1,65.95,GROCERY,.75 OZ
9903,ut quam,Private,FRZN GRILLED PORTIONS,SEAFOOD - FROZEN,,,9/3/2020,1,82.93,SEAFOOD-PCKGD, 
9904,"vulputate, nisi sem semper",National,HONEY,PNT BTR/JELLY/JAMS,,,11/30/2020,1,85.51,GROCERY,16 OZ
9905,a feugiat tellus lorem,National,KIDS/FAMILY,AUDIO/VIDEO PRODUCTS,,,3/3/2021,1,56.27,DRUG GM, 
9906,vulputate ullamcorper magna.,National,SEASONAL CANDY BAGS-CHOCOLATE,CANDY - PACKAGED,,,5/27/2021,1,37.49,DRUG GM,13 OZ
9907,"pellentesque eget, dictum placerat, augue.",National,FRUIT SNACKS,CONVENIENT BRKFST/WHLSM SNACKS,,,10/6/2020,1,73.74,GROCERY,4.5 OZ
9908,neque pellentesque massa lobortis,Private,FABRIC SOFTENER LIQUID,LAUNDRY ADDITIVES,,,2/18/2021,1,82.58,GROCERY,40 OZ
9909,egestas lacinia.,National,BABY BASIC INFANT ACC TOYS,INFANT CARE PRODUCTS,,,1/20/2021,1,27.11,DRUG GM, 
9910,nec tempus,National,SPECIALTY CAKE,BAKING MIXES,,,12/28/2020,1,53.23,GROCERY,16 OZ
9911,Integer,Private,NATURAL CHEESE EXACT WT CHUNKS,CHEESE,,,1/9/2021,1,85.39,GROCERY,16 OZ
9912,ligula.,Private,SNACKS: SALTY,SNACKS,,,9/9/2020,1,84.06,DELI,10 OZ
9913,"leo. Morbi neque tellus,",National,BREAST - BONELESS(IQF),MEAT - MISC,,,8/20/2020,1,44.05,MEAT-PCKGD,40 OZ
9914,"ut cursus luctus,",National,FROZEN CREAM PIES,FROZEN PIE/DESSERTS,,,7/30/2020,1,79.34,GROCERY,30 OZ
9915,aliquet diam. Sed,National,CHEESE: NATURAL BULK,CHEESES,,,10/15/2020,1,8.98,DELI, 
9916,placerat velit.,National,SMALL ANIMAL NEEDS,PET CARE SUPPLIES,,,7/1/2020,1,19.39,GROCERY,4 LB
9917,"placerat eget, venenatis a, magna.",National,SPICES & SEASONINGS,SPICES & EXTRACTS,,,8/1/2020,1,50.14,GROCERY,1.8 OZ
9918,"accumsan convallis, ante lectus",National,PREMIUM 750ML WINES,DOMESTIC WINE,,,3/7/2021,1,80.43,GROCERY,750 ML
9919,"luctus ut, pellentesque",National,FLANK,BEEF,,,7/2/2020,1,56.94,MEAT, 
9920,et magnis,National,MISC. HAIR & BEAUTY ACCESS.,HAIR CARE ACCESSORIES,,,8/14/2020,1,20.1,DRUG GM,1PK
9921,mattis. Cras,National,AUTHENTIC DRY BEVERAGES W/O SW,HISPANIC,,,9/5/2020,1,24.65,GROCERY,3.5 OZ
9922,tristique neque venenatis lacus. Etiam,Private,FEM. HYGN.NAPKINS,FEMININE HYGIENE,,,4/14/2021,1,36.68,DRUG GM, 
9923,Cras interdum. Nunc sollicitudin commodo,National,RICE SIDE DISH MIXES DRY,DRY BN/VEG/POTATO/RICE,,,5/24/2021,1,66.33,GROCERY,4.3 OZ
9924,auctor velit.,National,PREMIUM - BEEF,HOT DOGS,,,1/18/2021,1,16.11,MEAT-PCKGD,1 LB
9925,sem,National,CHEWING GUM,CANDY - CHECKLANE,,,11/11/2020,1,58.95,DRUG GM,12 CT
9926,ut,National,POPULAR 750ML WINES,DOMESTIC WINE,,,11/29/2020,1,84.44,GROCERY,750 ML
9927,massa. Suspendisse eleifend.,National,SS ECONOMY ENTREES/DINNERS ALL,FRZN MEAT/MEAT DINNERS,,,11/3/2020,1,77.18,GROCERY,8 OZ
9928,Suspendisse non leo.,National,RICE - DRY BAG AND BOX,DRY BN/VEG/POTATO/RICE,,,4/25/2021,1,55.68,GROCERY,36 OZ
9929,non dui,National,PREPARED BEANS - BAKED W/PORK,BEANS - CANNED GLASS & MW,,,3/30/2021,1,78.64,GROCERY,28 OZ
9930,tortor.,National,GRND/PATTY - BEEF,BEEF,,,7/4/2020,1,7.21,MEAT, 
9931,non enim. Mauris quis turpis,National,SCHOOL SUPPLIES,STATIONERY & SCHOOL SUPPLIES,,,12/18/2020,1,95.28,DRUG GM, 
9932,Nunc ut erat. Sed,National,YOGURT NOT MULTI-PACKS,YOGURT,,,7/15/2020,1,4.23,GROCERY,6 OZ
9933,sed leo. Cras vehicula aliquet,Private,COUGH SYRP/LOZNG-DRP/XPCTRNT,COLD AND FLU,,,10/23/2020,1,27.59,DRUG GM,10 OZ
9934,dignissim tempor arcu. Vestibulum ut,National,DECOR BULBS,ELECTRICAL SUPPPLIES,,,12/4/2020,1,10.45,DRUG GM, 
9935,ipsum cursus vestibulum. Mauris,National,SOFT DRINK BOTTLE NON-CARB (EX,SOFT DRINKS,,,7/26/2020,1,10.68,GROCERY,2 LITER
9936,odio. Nam interdum enim non,National,SALAD: LETTUCE,SALADS/DIPS,,,4/22/2021,1,39.5,DELI, 
9937,faucibus. Morbi,National,SOFT DRINKS 6PK/4PK CAN CARB (,SOFT DRINKS,,,4/14/2021,1,69.33,GROCERY,8 OZ
9938,dolor,National,GAMES,TOYS AND GAMES,,,5/29/2021,1,24.06,DRUG GM, 
9939,nonummy ipsum non arcu.,National,SPAGHETTI DRY,DRY NOODLES/PASTA,,,2/28/2021,1,48.3,GROCERY,16OZ
9940,In condimentum. Donec at,National,NUT SUPP-PROTEIN-FOOD STAMPABL,FITNESS&DIET,,,6/4/2021,1,29.9,NUTRITION,1.1 LB
9941,non,National,HEALING GARDEN,BATH,,,10/19/2020,1,84.6,COSMETICS,7 OZ
9942,ante,National,SPECIALTY CAKE,BAKING MIXES,,,8/13/2020,1,20.51,GROCERY,16 OZ
9943,habitant morbi tristique senectus,National,SHAMPOO,HAIR CARE PRODUCTS,,,5/18/2021,1,24.88,DRUG GM,22.5 OZ
9944,blandit enim,Private,NUT SUPP-INDIVIDUAL,VITAMINS,,,9/4/2020,1,92.31,DRUG GM,250 CT
9945,enim,National,LEGGS,HOSIERY/SOCKS,,,1/26/2021,1,54.32,DRUG GM, 
9946,nisi. Cum,National,SALLY HANSEN,MAKEUP AND TREATMENT,,,11/17/2020,1,14.41,COSMETICS, 
9947,arcu imperdiet,National,SOFT DRINKS 20PK&24PK CAN CARB,SOFT DRINKS,,,9/28/2020,1,88.63,GROCERY,12 OZ
9948,"tempus, lorem fringilla ornare placerat,",National,FOOD-MAGAZINE,MAGAZINE,,,5/31/2021,1,92.55,DRUG GM, 
9949,"magnis dis parturient montes, nascetur",National,FEM. HYGN.NAPKINS,FEMININE HYGIENE,,,11/9/2020,1,96.02,DRUG GM, 
9950,luctus lobortis. Class aptent taciti,Private,MULTI-PACK CRACKERS,CRACKERS/MISC BKD FD,,,10/6/2020,1,57.25,GROCERY,11 OZ
9951,Pellentesque,National,CANDY BAGS-CHOCOCLATE,CANDY - PACKAGED,,,8/26/2020,1,78.56,DRUG GM,19.75 OZ
9952,Curabitur,National,FRZN BRD OTHER,FRZN SEAFOOD,,,10/27/2020,1,74.38,GROCERY,2/5OZ
9953,magna. Phasellus dolor,Private,VARIETY LETTUCE,VEGETABLES SALAD,,,11/23/2020,1,72.93,PRODUCE,3 CT
9954,at,National,FROZEN VEGETABLES,FROZEN,,,7/6/2020,1,93.79,NUTRITION,10 OZ
9955,purus. Nullam scelerisque neque sed,National,LOIN - CHOPS BONE-IN,PORK,,,1/13/2021,1,52.65,MEAT, 
9956,Proin vel,Private,SANDWICHES - (HOT),SANDWICHES,,,5/23/2021,1,44.32,DELI, 
9957,Aenean massa. Integer,National,FEM. HYGN. DEODORANTS,FEMININE HYGIENE,,,12/23/2020,1,43.69,DRUG GM, 
9958,"est,",Private,PRESERVES JAM MARMALADE,PNT BTR/JELLY/JAMS,,,5/24/2021,1,43.72,GROCERY,18 OZ
9959,dui nec,Private,TUNA,SEAFOOD - SHELF STABLE,,,11/3/2020,1,8.93,GROCERY,3 OZ
9960,Maecenas ornare egestas ligula. Nullam,National,TOMATOES HOTHOUSE ON THE VINE,TOMATOES,,,12/27/2020,1,65.25,PRODUCE,13 LB
9961,Maecenas iaculis aliquet,National,GIFT-WRAP EVERYDAY,GREETING CARDS/WRAP/PARTY SPLY,,,3/15/2021,1,63.34,DRUG GM, 
9962,"libero mauris, aliquam eu,",National,SPECIALTY WILD BIRD/SUET,BIRD SEED,,,10/2/2020,1,68.9,GROCERY,5 LB
9963,"rhoncus. Nullam velit dui, semper",National,NOODLES DRY,DRY NOODLES/PASTA,,,1/31/2021,1,19.55,GROCERY,7 OZ
9964,Aliquam vulputate,National,MAYBELLINE,MAKEUP AND TREATMENT,,,1/22/2021,1,73.29,COSMETICS, 
9965,"orci, adipiscing non,",National,SNACKS/APPETIZERS,FROZEN PIZZA,,,2/3/2021,1,46.77,GROCERY,10 OZ
9966,tristique,National,ORGANIC VEGETABLES ALL OTHERS,ORGANICS FRUIT & VEGETABLES,,,10/5/2020,1,70.69,PRODUCE, 
9967,dolor.,National,FEEDING ACCESSORIES BOTTLES,INFANT CARE PRODUCTS,,,10/9/2020,1,84.72,DRUG GM, 
9968,"orci, adipiscing non, luctus",National,CONDENSED SOUP,SOUP,,,7/18/2020,1,3.92,GROCERY,10.5 OZ
9969,netus et malesuada,National,CARBONATED WATER - UNFLAVORED,WATER - CARBONATED/FLVRD DRINK,,,7/25/2020,1,89.13,GROCERY,50.7 OZ
9970,nisl. Nulla eu neque pellentesque,National,DRAIN CARE,HOUSEHOLD CLEANG NEEDS,,,5/4/2021,1,51.17,GROCERY,80 OZ
9971,metus. Aenean sed,National,HAND AND BODY LOTIONS,HAND/BODY/FACIAL PRODUCTS,,,5/4/2021,1,72.93,DRUG GM,15 OZ
9972,Suspendisse ac,National,NON-CARB JCE (UNDER 50%JCE),JUICE,,,5/9/2021,1,15.16,NUTRITION,11.5 OZ
9973,mus. Aenean,Private,MEXICAN SAUCESSALSAPICANTEE,HISPANIC,,,4/15/2021,1,55.08,GROCERY,26 OZ
9974,Cras,National,MEXICAN SAUCESSALSAPICANTEE,HISPANIC,,,3/22/2021,1,69.96,GROCERY,16 OZ
9975,Sed neque.,National,FIGHTING VARIETAL WINES,DOMESTIC WINE,,,7/23/2020,1,64.83,GROCERY,750 ML
9976,"mollis vitae, posuere",National,REFRIGERATED BISCUITS REGULAR,REFRGRATD DOUGH PRODUCTS,,,7/12/2020,1,95.78,GROCERY,10CT/12 OZ
9977,"congue, elit sed",National,GARDEN-MAGAZINE,MAGAZINE,,,1/20/2021,1,60.86,DRUG GM, 
9978,elit. Curabitur,National,TOILET TISSUE,BATH TISSUES,,,1/2/2021,1,80.84,GROCERY, 
9979,"vitae, aliquet nec,",National,FROZEN BURGERS,FROZEN,,,11/20/2020,1,84.35,NUTRITION,10 OZ
9980,eget lacus.,National,FROZEN ENTREES,FROZEN,,,9/5/2020,1,29.36,NUTRITION,10 OZ
9981,leo. Cras vehicula aliquet libero.,National,HAIR BARRETTES TAILERS,HAIR CARE ACCESSORIES,,,9/22/2020,1,28.58,DRUG GM,24 PK
9982,Aliquam adipiscing lobortis,National,MISCELLANEOUS VEGETABLES,VEGETABLES - SHELF STABLE,,,2/18/2021,1,76.6,GROCERY,12.25 OZ
9983,Cras vulputate velit eu,National,CANDY,RESTRICTED DIET,,,7/25/2020,1,99.41,GROCERY,4OZ
9984,enim.,National,TOOL SETS,HARDWARE SUPPLIES,,,6/7/2021,1,71.33,DRUG GM, 
9985,urna. Ut tincidunt vehicula,Private,ADULT ANALGESICS,ANALGESICS,,,12/9/2020,1,8.96,DRUG GM, 
9986,"egestas a, scelerisque sed, sapien.",National,PROFESSIONAL HAIR CARE,HAIR CARE PRODUCTS,,,12/26/2020,1,9.31,DRUG GM,13.5 OZ
9987,lorem eu,National,KOSHER FOODS,HISPANIC,,,4/2/2021,1,11.27,GROCERY,12 OZ
9988,est tempor bibendum. Donec,National,CANDY BAGS-CHOCOCLATE,CANDY - PACKAGED,,,3/17/2021,1,7.1,DRUG GM, 
9989,lorem eu,National,SUNTAN PROD W/SPF LOTION/OIL,SUNTAN,,,5/29/2021,1,87.05,DRUG GM, 
9990,"vel, faucibus id, libero.",National,AUTHENTIC THAI FOODS,HISPANIC,,,12/11/2020,1,33.66,GROCERY,9 OZ
9991,"dis parturient montes, nascetur",National,FEM HYGN DOUCHES,FEMININE HYGIENE,,,9/16/2020,1,35.88,DRUG GM, 
9992,"risus varius orci, in",National,SEAFOOD-FRE-CATFISH,SEAFOOD-FRESH,,,2/18/2021,1,34.64,SEAFOOD, 
9993,libero. Proin mi. Aliquam gravida,National,MEXICAN BEANS REFRIED,HISPANIC,,,9/13/2020,1,59.33,GROCERY,16 OZ
9994,nunc id,National,LIQUEURS/SPECIALTIES (42 UNDER,LIQUOR,,,7/28/2020,1,89.44,SPIRITS,750 ML
9995,"nec tempus scelerisque, lorem",National,BABY FOOD - BEGINNER,BABY FOODS,,,2/8/2021,1,10.59,DRUG GM, 
9996,purus gravida sagittis. Duis,National,NO-NONSENSE,HOSIERY/SOCKS,,,12/15/2020,1,36.4,DRUG GM, 
9997,justo. Proin non,National,BOURBON/TN WHISKEY,LIQUOR,,,4/13/2021,1,56.69,SPIRITS,750ML
9998,sodales nisi magna sed,National,RTS SOUP: CHUNKY/HOMESTYLE ET,SOUP,,,1/22/2021,1,15.72,GROCERY,18.8 OZ
9999,Nunc ac sem ut dolor,National,ADULT CEREAL,COLD CEREAL,,,3/31/2021,1,82.56,GROCERY,17.7 OZ
10000,Maecenas ornare egestas,Private,MISC. INFANT SUPPLY,INFANT CARE PRODUCTS,,,6/8/2021,1,51.87,DRUG GM, 
10001,molestie,National,REVLON,MAKEUP AND TREATMENT,,,6/5/2021,1,77.62,COSMETICS, 
10002,sapien. Nunc pulvinar arcu et,National,EGGS - LARGE,EGGS,,,9/8/2020,1,47.02,GROCERY,DZ
10003,Integer,National,BEERALEMALT LIQUORS,BEERS/ALES,,,9/2/2020,1,98.18,GROCERY,12 OZ
10004,magna. Suspendisse,National,SOUR CREAMS,MILK BY-PRODUCTS,,,9/3/2020,1,95.03,GROCERY,8 OZ
10005,tempus,National,DRY SOUP,SOUP,,,9/20/2020,1,27.76,GROCERY,1.3 OZ
10006,magna.,National,MAYBELLINE,MAKEUP AND TREATMENT,,,4/15/2021,1,14.4,COSMETICS, 
10007,Morbi metus. Vivamus euismod,National,JHOOK - PERSONAL CARE,J-HOOKS,,,1/23/2021,1,50.28,DRUG GM, 
10008,"laoreet, libero",Private,CRANAPPLE CRAN GRAPE JUICE (5,CANNED JUICES,,,5/17/2021,1,13.48,GROCERY,64 OZ
10009,"viverra. Donec tempus,",National,POWDER LAUNDRY DETERGENT,LAUNDRY DETERGENTS,,,7/3/2020,1,74.08,GROCERY,40 LOADS
10010,pede. Suspendisse dui.,Private,TOMATOES WHOLE,VEGETABLES - SHELF STABLE,,,10/9/2020,1,47.55,GROCERY,28 OZ
10011,"leo, in",National,VALUE GLASS WINE,DOMESTIC WINE,,,9/20/2020,1,75.33,GROCERY,3 LTR
10012,"risus. Donec nibh enim,",National,BREADINGS  COATINGS CRUMBS,BAKING NEEDS,,,2/10/2021,1,4.07,GROCERY,5.5 OZ
10013,urna suscipit nonummy. Fusce fermentum,Private,HAM,LUNCHMEAT,,,7/15/2020,1,46.66,MEAT-PCKGD,6 OZ
10014,sit amet,Private,POTATOES WHITE,VEGETABLES - SHELF STABLE,,,3/5/2021,1,61.11,GROCERY,15 OZ
10015,amet risus. Donec,National,HAIR CONDITIONERS AND RINSES,HAIR CARE PRODUCTS,,,5/7/2021,1,51.82,DRUG GM,2/.5 OZ
10016,erat neque non quam. Pellentesque,National,BEERALEMALT LIQUORS,BEERS/ALES,,,2/26/2021,1,76.55,GROCERY,12 OZ
10017,diam. Proin dolor. Nulla,National,SOUR CREAMS,MILK BY-PRODUCTS,,,2/26/2021,1,25.91,GROCERY,16 OZ
10018,vitae sodales nisi magna sed,National,FOOT CARE - MEDICATED CORN/CAL,MAKEUP AND TREATMENT,,,10/1/2020,1,57.94,COSMETICS,1 OZ
10019,magna.,National,COUGH SYRP/LOZNG-DRP/XPCTRNT,COLD AND FLU,,,9/22/2020,1,92.34,DRUG GM, 
10020,"libero lacus,",National,GIFT-WRAP EVERYDAY,GREETING CARDS/WRAP/PARTY SPLY,,,1/27/2021,1,93.39,DRUG GM, 
10021,Praesent eu dui. Cum,National,RTD COCKTAILS 750ML PLUS <=42P,LIQUOR,,,12/2/2020,1,82.51,SPIRITS,750 ML
10022,Donec feugiat metus,Private,POURABLE SALAD DRESSINGS,SALD DRSNG/SNDWCH SPRD,,,11/22/2020,1,59.23,GROCERY, 
10023,vel arcu eu odio tristique,National,MAINSTREAM,PASTA SAUCE,,,8/14/2020,1,46.77,GROCERY,26 OZ
10024,magna a,Private,BABY DIAPERS,DIAPERS & DISPOSABLES,,,8/18/2020,1,15.48,DRUG GM,56 CT
10025,vestibulum massa,Private,POPCORN - OTHER,POPCORN,,,1/4/2021,1,11.9,PRODUCE,32 OZ
10026,id enim.,National,VITAMIN - INDIVIDUAL,VITAMINS,,,12/2/2020,1,3.57,DRUG GM,100 CT
10027,pede ac,National,NATURAL,BEEF,,,5/14/2021,1,55.8,MEAT, 
10028,scelerisque neque sed sem egestas,National,BLACKBERRIES,BERRIES,,,1/8/2021,1,36.47,PRODUCE,1/2 PT
10029,magna. Cras,National,AUTHENTIC THAI FOODS,HISPANIC,,,1/8/2021,1,80.88,GROCERY,5.3 OZ
10030,malesuada malesuada. Integer id magna,National,ETHNIC HAIR CARE,ETHNIC PERSONAL CARE,,,2/3/2021,1,21.71,DRUG GM, 
10031,"tempus scelerisque, lorem ipsum",National,GUM (PACKAGED),CANDY - PACKAGED,,,3/22/2021,1,35.69,DRUG GM, 
10032,quis diam luctus lobortis. Class,National,ADULT ANALGESICS,ANALGESICS,,,11/6/2020,1,56.2,DRUG GM, 
10033,"sed dictum eleifend, nunc risus",National,GIFT TAGS,CHRISTMAS  SEASONAL,,,11/9/2020,1,2.11,DRUG GM, 
10034,"non, lobortis quis,",Private,TRADITIONAL,ICE CREAM/MILK/SHERBTS,,,1/4/2021,1,41.93,GROCERY,56 OZ
10035,magna,National,GRAVY CAN/GLASS,DRY SAUCES/GRAVY,,,3/19/2021,1,6.6,GROCERY,12 OZ
10036,nunc interdum feugiat.,National,BABY POWDERS,BABY HBC,,,3/15/2021,1,94.7,DRUG GM,15 OZ
10037,massa. Vestibulum accumsan neque et,National,FITNESS&HEALTH-MAGAZINE,MAGAZINE,,,11/6/2020,1,88.49,DRUG GM, 
10038,"enim. Suspendisse aliquet, sem",National,ONE HOUR PROCESSING,IN-STORE PHOTOFINISHING,,,3/7/2021,1,30.15,DRUG GM, 
10039,Integer urna.,National,ITALIAN FOODS,HISPANIC,,,10/11/2020,1,95.73,GROCERY,32 OZ
10040,augue malesuada malesuada. Integer id,National,TEA BAGS & BULK TEA,TEAS,,,12/29/2020,1,29.54,GROCERY,100 CT
10041,"tristique ac, eleifend vitae,",Private,CONDENSED SOUP,SOUP,,,1/25/2021,1,42.59,GROCERY,10.5OZ
10042,"at pretium aliquet, metus urna",National,BEVERAGE WINES,MISC WINE,,,7/12/2020,1,67.21,GROCERY,1 LTR
10043,neque sed dictum,National,POULTRY,LUNCHMEAT,,,3/14/2021,1,87.12,MEAT-PCKGD,10 OZ
10044,"ullamcorper eu, euismod ac,",National,SEASONAL MISCELLANEOUS,CANDY - PACKAGED,,,7/25/2020,1,34.16,DRUG GM,6 PK
10045,interdum ligula,National,LOREAL COSMETICS,MAKEUP AND TREATMENT,,,5/13/2021,1,19.29,COSMETICS,.5 OZ
10046,eget nisi,National,SOUTH AMERICAN WINES,IMPORTED WINE,,,5/6/2021,1,57.92,GROCERY,750 ML
10047,"amet, consectetuer adipiscing elit. Etiam",National,CAKE DECORS & ICING,BAKING NEEDS,,,10/13/2020,1,19.77,GROCERY,4.25 OZ
10048,quis,Private,SPINACH & GREENS,VEGETABLES - SHELF STABLE,,,9/14/2020,1,87.26,GROCERY,14 OZ
10049,cursus purus. Nullam scelerisque neque,Private,SHREDDED CHEESE,CHEESE,,,4/20/2021,1,59.21,GROCERY,8 OZ
10050,ultrices,National,FASTENERS,HARDWARE SUPPLIES,,,11/11/2020,1,9.98,DRUG GM, 
10051,adipiscing. Mauris molestie pharetra nibh.,National,KITCHEN TEXTILES,DOMESTIC GOODS,,,11/3/2020,1,64.3,DRUG GM, 
10052,amet,National,BRISKET,BEEF,,,9/30/2020,1,1.39,MEAT, 
10053,in sodales,National,SEASONAL,COOKWARE & BAKEWARE,,,12/12/2020,1,13.34,DRUG GM, 
10054,at fringilla purus,Private,DL SPEC: DRY/REFRIG PASTAS,DELI SPECIALTIES (RETAIL PK),,,7/8/2020,1,70.14,DELI,7 OZ
10055,neque.,National,FRZN BREADED PREPARED CHICK,FRZN MEAT/MEAT DINNERS,,,11/1/2020,1,19.08,GROCERY,30 OZ
10056,adipiscing. Mauris,National,SEASONAL CANDY BOX-CHOCOLATE,CANDY - PACKAGED,,,2/20/2021,1,40.75,DRUG GM,10 OZ
10057,ipsum non arcu. Vivamus sit,Private,POTATOES RUSSET (BULK&BAG),POTATOES,,,2/15/2021,1,77.2,PRODUCE,15 LB
10058,"malesuada ut,",National,RADISH,VEGETABLES - ALL OTHERS,,,3/12/2021,1,7.54,PRODUCE,24 CT
10059,dis,National,MISC. HAIR & BEAUTY ACCESS.,HAIR CARE ACCESSORIES,,,8/6/2020,1,48.33,DRUG GM, 
10060,magna.,National,SHOE CARE: LACES/POLISH/CLOT,SHOE CARE,,,4/22/2021,1,28.23,DRUG GM,36 IN
10061,vel nisl. Quisque fringilla euismod,National,REVLON,MAKEUP AND TREATMENT,,,8/9/2020,1,75.56,COSMETICS, 
10062,arcu. Vestibulum ante,National,BEERALEMALT LIQUORS,BEERS/ALES,,,9/7/2020,1,30.07,GROCERY,12OZ
10063,diam vel arcu. Curabitur,National,ETHNIC-MAGAZINE,MAGAZINE,,,5/21/2021,1,24.15,DRUG GM, 
10064,Aliquam nec enim.,National,SPICES & SEASONINGS,SPICES & EXTRACTS,,,1/11/2021,1,33.99,GROCERY,2.5 OZ
10065,est ac,Private,CRANAPPLE CRAN GRAPE JUICE (5,CANNED JUICES,,,11/22/2020,1,91.71,GROCERY,64 OZ
10066,eget lacus. Mauris,National,CAKE DECORS & ICING,SYRUPS/TOPPINGS,,,8/10/2020,1,42.02,GROCERY, 
10067,lacus pede sagittis,National,BANDAGE/TAPE,FIRST AID PRODUCTS,,,8/9/2020,1,64.27,DRUG GM, 
10068,"vitae semper egestas, urna justo",National,NO-NONSENSE,HOSIERY/SOCKS,,,8/9/2020,1,46.08,DRUG GM, 
10069,interdum.,National,AUTHENTIC SAUCES SALSA PICAN,HISPANIC,,,4/10/2021,1,2.96,GROCERY,5.7 OZ
10070,sagittis semper. Nam tempor diam,National,POINSETTA,FLORAL-FLOWERING PLANTS,,,3/15/2021,1,66.6,FLORAL,4 IN
10071,ipsum dolor,National,TEA BAGS & BULK TEA,TEAS,,,8/1/2020,1,99.83,GROCERY,44 CT
10072,Nulla aliquet. Proin,National,BEERALEMALT LIQUORS,BEERS/ALES,,,3/9/2021,1,64.76,GROCERY,12 OZ
10073,"elementum,",National,PREMIUM FOLIAGE PLANTS,FLORAL-FOLIAGE PLANTS,,,8/17/2020,1,43.96,FLORAL,6 IN
10074,ac metus vitae,National,CARDS SEASONAL,GREETING CARDS/WRAP/PARTY SPLY,,,7/31/2020,1,44.32,DRUG GM, 
10075,"est, vitae sodales nisi",National,PARTY EVERYDAY,GREETING CARDS/WRAP/PARTY SPLY,,,8/7/2020,1,90.93,DRUG GM, 
10076,"cursus, diam at",National,FRZN BREADED PREPARED CHICK,FROZEN MEAT,,,7/10/2020,1,85.84,MEAT-PCKGD,23.75 OZ
10077,"sodales at, velit. Pellentesque",National,DEVELOP/ PRINT PROCESSING,IN-STORE PHOTOFINISHING,,,12/3/2020,1,45.23,DRUG GM, 
10078,"non, dapibus rutrum, justo.",Private,FEM. HYGN.NAPKINS,FEMININE HYGIENE,,,8/22/2020,1,74.87,DRUG GM, 
10079,"Integer sem elit, pharetra",National,CEREAL BARS,CONVENIENT BRKFST/WHLSM SNACKS,,,3/14/2021,1,1.25,GROCERY,10.4OZ/8CT
10080,"sit amet,",National,GUM (PACKAGED),CANDY - PACKAGED,,,11/5/2020,1,93.76,DRUG GM,3 PK
10081,tellus eu,National,CEREAL - COLD,CEREAL/BREAKFAST,,,9/10/2020,1,29.38,NUTRITION,13 OZ
10082,nec urna et arcu imperdiet,National,VEGETARIAN MEATS,FROZEN,,,11/7/2020,1,28.37,NUTRITION,9 OZ
10083,interdum feugiat. Sed nec metus,National,FLOUR: WHITE & SELF RISING,FLOUR & MEALS,,,3/3/2021,1,92.26,GROCERY,5 LB
10084,dictum sapien. Aenean massa.,Private,ADULT CEREAL,COLD CEREAL,,,7/15/2020,1,49.78,GROCERY,18 OZ
10085,ultricies,National,POPULAR 750ML WINES,DOMESTIC WINE,,,7/25/2020,1,74.02,GROCERY,750 ML
10086,auctor odio a,Private,RAWHIDE CHEWS,PET CARE SUPPLIES,,,9/30/2020,1,39.46,GROCERY, 
10087,dui nec urna,National,GRAINS,PREPARED/PKGD FOODS,,,10/5/2020,1,19.28,NUTRITION,2 LB
10088,est. Mauris eu,National,NATURAL BEEF,BEEF,,,3/23/2021,1,54.67,MEAT, 
10089,Nunc ac sem ut,National,CHEESE CRACKERS (CHEEZ-ITS/GOL,CRACKERS/MISC BKD FD,,,8/23/2020,1,90.9,GROCERY,7.2 OZ
10090,Suspendisse commodo tincidunt nibh.,National,SFT DRNK SNGL SRV BTL CARB (EX,SOFT DRINKS,,,9/2/2020,1,78.27,GROCERY,20 OZ
10091,cubilia Curae Phasellus ornare. Fusce,National,CANNED CAT FOOD RATION (ECONOM,CAT FOOD,,,6/7/2021,1,58.34,GROCERY,3 OZ
10092,nec urna et arcu,National,COUGH SYRP/LOZNG-DRP/XPCTRNT,COLD AND FLU,,,1/11/2021,1,12.94,DRUG GM, 
10093,in molestie tortor nibh sit,National,FRUIT DRINKS: CANNED & GLASS (,CANNED JUICES,,,8/26/2020,1,21.84,GROCERY,128 OZ
