item_id,item_name,brand,desc_item,i_type,likes,dislikes,exp_date,spm_id,cost,department,size
18800,sed orci lobortis,National,LIQUID NUTRITION FOR ADULTS,DIETARY AID PRODUCTS,,,2020-08-12 ,1,21.1,DRUG GM,6PK/8OZ
18801,orci. Phasellus dapibus quam quis,National,NOODLE SIDE DISH MIXES,DRY BN/VEG/POTATO/RICE,,,2021-04-28 ,1,89.28,GROCERY,4.7 OZ
18802,"sollicitudin a,",National,GENERAL PURPOSE BULBS,ELECTRICAL SUPPPLIES,,,2020-07-27 ,1,35.15,DRUG GM, 
18803,urna suscipit,National,GIFT-WRAP EVERYDAY,GREETING CARDS/WRAP/PARTY SPLY,,,2020-11-07 ,1,68.23,DRUG GM, 
18804,Morbi vehicula.,National,SEAFOOD-MISC-SAUCES/MARIN-WET,MEAT - MISC,,,2021-03-24 ,1,36.47,MEAT-PCKGD,12 OZ
18805,tellus eu,National,AVIATION-MAGAZINE,MAGAZINE,,,2021-05-08 ,1,92.81,DRUG GM, 
18806,consectetuer mauris id sapien. Cras,National,BODY WASH,SOAP - LIQUID & BAR,,,2021-05-03 ,1,15.93,DRUG GM, 
18807,turpis egestas.,Private,GELATIN,DRY MIX DESSERTS,,,2021-05-01 ,1,46.28,GROCERY,6 OZ
18808,sem ut cursus,National,CANDY BARS (SINGLES)(INCLUDING,CANDY - CHECKLANE,,,2020-10-18 ,1,26.69,DRUG GM, 
18809,nec,National,COVERGIRL,MAKEUP AND TREATMENT,,,2020-11-04 ,1,37.24,COSMETICS, 
18810,Sed eget lacus. Mauris,National,CHEESE:PROCESSED PREPORTND,CHEESE,,,2020-10-31 ,1,36.07,GROCERY,8 OZ
18811,egestas. Aliquam,National,INSIDE FROST BULBS,ELECTRICAL SUPPPLIES,,,2021-03-17 ,1,76.43,DRUG GM, 
18812,Nullam enim.,National,FRZN BREADED PREPARED CHICK,FROZEN MEAT,,,2020-10-17 ,1,77.96,MEAT-PCKGD,35 OZ
18813,"non, lacinia at, iaculis quis,",National,PREMIUM - MEAT,HOT DOGS,,,2020-10-17 ,1,59.31,MEAT-PCKGD,1 LB
18814,malesuada fringilla est.,National,SPICES & SEASONINGS,SPICES & EXTRACTS,,,2020-10-20 ,1,63.69,GROCERY,.55 OZ
18815,metus.,National,DRY DOG FOOD PREMIUM (ALPO/PUR,DOG FOODS,,,2020-08-17 ,1,17.14,GROCERY,4.0 LB
18816,Proin ultrices. Duis volutpat nunc,National,COOKIES: REGULAR,COOKIES,,,2021-05-25 ,1,6.8,PASTRY,15 OZ
18817,pharetra. Nam ac,National,CORNMEAL,FLOUR & MEALS,,,2020-11-25 ,1,26.73,GROCERY,5 LB
18818,nunc,National,SARDINES,SEAFOOD - SHELF STABLE,,,2021-01-19 ,1,31.93,GROCERY,3.75 OZ
18819,"non, cursus non,",National,ALL OTHER IMPORTED WINES,IMPORTED WINE,,,2020-12-03 ,1,47.58,GROCERY,750 ML
18820,"Donec tempor,",Private,COLD AND FLU - PSE,COLD AND FLU,,,2020-09-28 ,1,43.77,DRUG GM, 
18821,taciti,National,MEAT: LUNCHMEAT BULK,DELI MEATS,,,2020-09-24 ,1,75.76,DELI, 
18822,Nulla eget metus,National,SOFT DRINKS 12/18&15PK CAN CAR,SOFT DRINKS,,,2020-08-05 ,1,36.89,GROCERY,12 OZ
18823,sed,National,LEMONS,CITRUS,,,2021-03-12 ,1,7.93,PRODUCE,2 LB
18824,"ut lacus. Nulla tincidunt,",National,CARDS EVERYDAY,GREETING CARDS/WRAP/PARTY SPLY,,,2021-04-10 ,1,82.12,DRUG GM, 
18825,Nam interdum enim non nisi.,National,LARGE - RICE CAKES,RICE CAKES,,,2021-04-03 ,1,47.36,NUTRITION,8.5 OZ
18826,a sollicitudin orci,National,SMOKED OFFAL,SMOKED MEATS,,,2020-11-03 ,1,3.61,MEAT, 
18827,Morbi vehicula. Pellentesque tincidunt,National,CEREAL - COLD,CEREAL/BREAKFAST,,,2020-10-23 ,1,81.88,NUTRITION,11 OZ
18828,id ante dictum cursus.,National,TREAT CARRIERS,HALLOWEEN,,,2020-10-31 ,1,45.99,DRUG GM, 
18829,ligula. Aenean euismod mauris,National,CARDS EVERYDAY,GREETING CARDS/WRAP/PARTY SPLY,,,2020-08-25 ,1,84.47,DRUG GM, 
18830,vestibulum,National,FOOT CARE - SHOE INSOLE/PADS,FOOT CARE PRODUCTS,,,2021-02-06 ,1,25.02,DRUG GM, 
18831,Nullam lobortis quam a felis,National,TAPE & MAILING PRODUCTS,STATIONERY & SCHOOL SUPPLIES,,,2020-10-22 ,1,1.24,DRUG GM, 
18832,"nunc est, mollis",National,PREMIUM COOKIES (EX: PEPPERIDG,COOKIES/CONES,,,2020-08-04 ,1,42.49,GROCERY,9.0 OZ
18833,cursus purus. Nullam,Private,VEGETABLE SALADS - PREPACK,SALADS/DIPS,,,2020-12-30 ,1,10.24,DELI,16 OZ
18834,Nullam nisl. Maecenas malesuada,National,CHILDREN S ACTIVITY,STATIONERY & SCHOOL SUPPLIES,,,2020-11-05 ,1,59.93,DRUG GM,9 CT
18835,dictum.,National,FLAVORED/OTHER,BACON,,,2020-09-11 ,1,43.28,MEAT-PCKGD,16 OZ
18836,"mi felis, adipiscing",National,FIGHTING VARIETAL WINES,DOMESTIC WINE,,,2021-01-21 ,1,70.68,GROCERY, 
18837,"imperdiet, erat",National,INSTANT COFFEE FLAVORED W/SWEE,COFFEE,,,2021-05-29 ,1,37.56,GROCERY,10.5 OZ
18838,"semper et, lacinia vitae, sodales",National,HAIR COLOR AND DEVELOPERS,HAIR CARE PRODUCTS,,,2020-11-28 ,1,81.52,DRUG GM, 
18839,Nam consequat dolor,National,COOKING CHOCOLATE (EX SMI-SWT),BAKING NEEDS,,,2020-12-13 ,1,14.5,GROCERY,8 OZ
18840,"risus odio, auctor vitae,",National,DOG & CAT TOYS,PET CARE SUPPLIES,,,2021-04-25 ,1,77.65,GROCERY, 
18841,Nulla interdum. Curabitur dictum. Phasellus,National,CHEMICALS,IRONING AND CHEMICALS,,,2021-02-28 ,1,94.48,DRUG GM,12 OZ
18842,erat vel pede,National,PAPERBACK BOOKS,BOOKSTORE,,,2021-04-19 ,1,50.92,DRUG GM, 
18843,Sed id risus quis,National,POTATO CHIPS,BAG SNACKS,,,2020-10-12 ,1,92.85,GROCERY,4.12 OZ
18844,"bibendum. Donec felis orci, adipiscing",National,BEERALEMALT LIQUORS,BEERS/ALES,,,2020-08-18 ,1,49.02,GROCERY,18/12 OZ
18845,vel nisl.,National,WHOLE - TOM (16 LBS & OVER FRZ,TURKEY,,,2021-01-18 ,1,6.88,MEAT, 
18846,"Fusce diam nunc,",National,DECOR BULBS,ELECTRICAL SUPPPLIES,,,2020-07-21 ,1,60.79,DRUG GM, 
18847,"sem ut cursus luctus,",National,FACIAL SOAPS-SCRUBS-MASKS,BATH,,,2020-11-19 ,1,99.68,COSMETICS, 
18848,"dictum eleifend,",National,COVERGIRL,MAKEUP AND TREATMENT,,,2020-11-07 ,1,83.09,COSMETICS, 
18849,dolor vitae dolor. Donec fringilla.,National,ANTIPERSPIRANTS ONLY (ALL OTHE,DEODORANTS,,,2021-02-12 ,1,91.85,DRUG GM,2.7 OZ
18850,ornare lectus justo,National,LIQUID NUTRITION FOR ADULTS,DIETARY AID PRODUCTS,,,2021-04-02 ,1,25.69,DRUG GM,6PK/8OZ
18851,lectus. Cum sociis natoque penatibus,National,PIE FILLING MINCEMEAT GLAZES,BAKING NEEDS,,,2021-01-21 ,1,5.4,GROCERY,21 OZ
18852,sem molestie,National,REVLON,MAKEUP AND TREATMENT,,,2021-01-01 ,1,70.39,COSMETICS, 
18853,tincidunt,National,INFLATABLES,SPRING/SUMMER SEASONAL,,,2021-01-08 ,1,8.87,DRUG GM, 
18854,"montes, nascetur ridiculus",National,CANDY BAGS-CHOCOCLATE,CANDY - PACKAGED,,,2021-04-26 ,1,53.64,DRUG GM,5.05 OZ
18855,gravida,National,ONE HOUR PROCESSING,IN-STORE PHOTOFINISHING,,,2020-09-01 ,1,11.9,DRUG GM, 
18856,"in,",National,CAKE DECORS - BIRTHDAY CANDLES,BAKING NEEDS,,,2020-12-27 ,1,50.03,GROCERY,24 CT
18857,adipiscing,National,POTATOES: DRY,DRY BN/VEG/POTATO/RICE,,,2021-03-13 ,1,91.41,GROCERY,15.3 OZ
18858,consectetuer,National,BREADINGS  COATINGS CRUMBS,BAKING NEEDS,,,2021-02-18 ,1,4.22,GROCERY,6 OZ
18859,ipsum. Suspendisse non leo. Vivamus,Private,KITCHEN & BATHROOM DISPENSER C,PAPER HOUSEWARES,,,2021-02-25 ,1,95.19,GROCERY,100 CT
18860,per,National,TAPE & MAILING PRODUCTS,STATIONERY & SCHOOL SUPPLIES,,,2020-11-08 ,1,8.66,DRUG GM, 
18861,risus. Nulla eget,National,MISC SNACKS,WAREHOUSE SNACKS,,,2020-09-27 ,1,98.54,GROCERY,4 OZ
18862,nonummy,National,COLD AND FLU - DXM,COLD AND FLU,,,2021-05-19 ,1,37.33,DRUG GM, 
18863,"lectus pede,",National,CHEESE CRACKERS (CHEEZ-ITS/GOL,CRACKERS/MISC BKD FD,,,2021-02-07 ,1,13.49,GROCERY,6.6 OZ
18864,vitae erat vel pede blandit,National,BABY WIPES,BABY HBC,,,2020-11-07 ,1,15.07,DRUG GM,77 CT
18865,tristique aliquet.,National,CANNING JARSLIDSUTENSILSMIS,HOME FREEZING & CANNING SUPPLY,,,2020-08-04 ,1,91.61,DRUG GM,3/4X1000IN
18866,felis ullamcorper viverra. Maecenas iaculis,National,ADULT INCONTINENCE PADS,ADULT INCONTINENCE,,,2020-07-12 ,1,20.68,DRUG GM,20 CT
18867,"Aliquam tincidunt, nunc ac mattis",Private,ANTI-ACIDS,ANTACIDS,,,2020-09-18 ,1,6.29,DRUG GM, 
18868,lorem,National,PEPPERS ALL OTHER,PEPPERS-ALL,,,2021-01-01 ,1,93.12,PRODUCE,11 LB
18869,"at, iaculis",National,TOILET TISSUE,BATH TISSUES,,,2021-01-06 ,1,86.47,GROCERY,363.6 SQFT
18870,dui quis,National,FEEDING ACCESSORIES BOTTLES,INFANT CARE PRODUCTS,,,2020-10-28 ,1,5.04,DRUG GM,6 CT
18871,mus. Donec dignissim,National,GUM (PACKAGED),CANDY - PACKAGED,,,2020-07-24 ,1,62.2,DRUG GM, 
18872,convallis,National,BEERALEMALT LIQUORS,BEERS/ALES,,,2020-11-05 ,1,83.31,GROCERY,12 OZ
18873,nibh.,National,ETHNIC HAIR CARE,ETHNIC PERSONAL CARE,,,2021-04-16 ,1,77.74,DRUG GM, 
18874,"suscipit, est ac",National,SKILLET DINNERS,DINNER MXS:DRY,,,2021-01-01 ,1,66.96,GROCERY,8.6 OZ
18875,inceptos,National,REVLON,MAKEUP AND TREATMENT,,,2021-05-09 ,1,42.8,COSMETICS, 
18876,"ipsum dolor sit amet, consectetuer",National,VENDOR SIZE/SINGLE SERVE COOKI,COOKIES/CONES,,,2020-10-02 ,1,2.72,GROCERY,1.25 OZ
18877,sit,National,FEM. HYGN.NAPKINS,FEMININE HYGIENE,,,2020-11-06 ,1,95.5,DRUG GM,64 CT
18878,posuere cubilia Curae,Private,SW GDS: SW ROLLS/DAN,BREAKFAST SWEETS,,,2020-07-05 ,1,69.46,PASTRY, 
18879,Cras eu tellus,National,SOLID/STK DEODORANTS,DEODORANTS,,,2021-05-26 ,1,17.71,DRUG GM, 
18880,"in magna. Phasellus dolor elit,",National,SHOE CARE: LACES/POLISH/CLOT,SHOE CARE,,,2020-11-30 ,1,72.24,DRUG GM,45 INCH
18881,molestie orci tincidunt adipiscing. Mauris,National,BRIDAL-MAGAZINE,MAGAZINE,,,2020-08-25 ,1,4.83,DRUG GM, 
18882,"sit amet, consectetuer",National,PINEAPPLE,FRUIT - SHELF STABLE,,,2020-07-28 ,1,63.64,GROCERY,8OZ
18883,sagittis,National,COUPONS/STORE & MFG,COUPONS/STORE & MFG,,,2021-05-16 ,1,82.89,COUP/STR & MFG, 
18884,"adipiscing fringilla, porttitor vulputate,",National,HAIR BARRETTES TAILERS,HAIR CARE ACCESSORIES,,,2020-09-06 ,1,83.5,DRUG GM, 
18885,enim. Etiam imperdiet,National,HAIR CONDITIONERS AND RINSES,HAIR CARE PRODUCTS,,,2021-03-20 ,1,42.38,DRUG GM,15 OZ
18886,Phasellus ornare. Fusce mollis.,National,LEGGS,HOSIERY/SOCKS,,,2021-04-04 ,1,2.93,DRUG GM, 
18887,et arcu,Private,PAILS,ICE CREAM/MILK/SHERBTS,,,2020-12-27 ,1,4.06,GROCERY,4 QT
18888,Nullam scelerisque neque sed sem,National,LEGGS,HOSIERY/SOCKS,,,2020-07-26 ,1,79.26,DRUG GM, 
18889,rutrum magna. Cras convallis,National,LOAVE,LUNCHMEAT,,,2020-07-27 ,1,64.57,MEAT-PCKGD,8 OZ
18890,"est, congue",Private,DOG TREATS (SOFT TREATS),DOG FOODS,,,2020-11-23 ,1,65.21,GROCERY,6 OZ
18891,ornare. Fusce mollis. Duis sit,National,FIRSTAID TAPES/COTTON/GLOVES,FIRST AID PRODUCTS,,,2021-02-26 ,1,16.88,DRUG GM, 
18892,risus quis diam,National,SKILLET DINNERS,DINNER MXS:DRY,,,2020-07-28 ,1,88.4,GROCERY,8.4 OZ
18893,Etiam imperdiet dictum magna. Ut,National,NATURAL BEEF,BEEF,,,2020-07-11 ,1,29.27,MEAT, 
18894,semper. Nam,National,SEASONAL CANDY BAGS-CHOCOLATE,CANDY - PACKAGED,,,2020-10-19 ,1,74.79,DRUG GM,11 OZ
18895,nulla. Integer urna.,Private,POTATOES: DRY,DRY BN/VEG/POTATO/RICE,,,2020-10-25 ,1,85.22,GROCERY,5.25 OZ
18896,egestas blandit.,National,DECOR BULBS,ELECTRICAL SUPPPLIES,,,2021-02-02 ,1,70.3,DRUG GM, 
18897,ac tellus. Suspendisse sed dolor.,Private,SW GDS:COFFEE CAKES,BREAKFAST SWEETS,,,2020-12-03 ,1,20.51,PASTRY,14 OZ
18898,orci.,National,FRZN SS PREMIUM ENTREES/DNRS/N,FRZN MEAT/MEAT DINNERS,,,2020-08-08 ,1,9.24,GROCERY,9.5 OZ
18899,eu,National,SPICES & SEASONINGS,SPICES & EXTRACTS,,,2021-06-04 ,1,42.77,GROCERY,2.1 OZ
18900,sed dui. Fusce,National,YEAST: DRY,BAKING NEEDS,,,2021-01-16 ,1,6.24,GROCERY,.25 OZ
18901,magna nec quam. Curabitur vel,National,PLUMS,STONE FRUIT,,,2021-01-25 ,1,3.57,PRODUCE, 
18902,Integer id,National,DECOR BULBS,ELECTRICAL SUPPPLIES,,,2020-07-12 ,1,68.91,DRUG GM, 
18903,tellus eu augue,National,BANDAGE/TAPE,FIRST AID PRODUCTS,,,2020-10-07 ,1,77.53,DRUG GM, 
18904,pede,National,ROSE BOUQUET,FLORAL-FRESH CUT,,,2021-01-26 ,1,83.23,FLORAL, 
18905,eros. Nam consequat dolor vitae,National,ACNE MEDICATIONS,HAND/BODY/FACIAL PRODUCTS,,,2020-07-08 ,1,48.16,DRUG GM, 
18906,at auctor,National,COFFEE FILTERS,COFFEE FILTERS,,,2020-12-27 ,1,98.67,DRUG GM, 
18907,"diam lorem, auctor quis, tristique",Private,FACIAL CREAMS,HAND/BODY/FACIAL PRODUCTS,,,2020-10-21 ,1,53,DRUG GM, 
18908,Nunc,Private,BAKING NUTS,BAKING NEEDS,,,2021-05-12 ,1,86.84,GROCERY,6 OZ
18909,luctus aliquet odio. Etiam,National,DOG & CAT CHEMICALS,PET CARE SUPPLIES,,,2021-02-10 ,1,70.28,GROCERY, 
18910,ornare egestas,National,DIPS (NON-REFRIGERATED),BAG SNACKS,,,2021-05-20 ,1,10.91,GROCERY,10.75 OZ
18911,orci tincidunt adipiscing. Mauris,National,VITAMIN - HERBAL SUPPLEMENTS,VITAMINS,,,2021-01-19 ,1,3.08,DRUG GM,60 CT
18912,vitae risus. Duis a,National,MISCELLANEOUS PACKAGE MIXES,BAKING MIXES,,,2021-04-04 ,1,36.13,GROCERY,14 OZ
18913,"euismod ac, fermentum vel, mauris.",National,ANTIPERSPIRANTS ONLY (ALL OTHE,DEODORANTS,,,2021-04-08 ,1,77.14,DRUG GM, 
18914,"tristique pellentesque, tellus sem",National,FRUIT BOWL AND CUPS,FRUIT - SHELF STABLE,,,2021-03-28 ,1,73.37,GROCERY,4/4 OZ
18915,ornare.,Private,SEAFOOD-FRZ-BRD SHRIMP,SEAFOOD - FROZEN,,,2020-08-07 ,1,24.54,SEAFOOD-PCKGD,6 OZ
18916,fringilla,National,MESSAGE CENTER/SIGNING,STATIONERY & SCHOOL SUPPLIES,,,2021-04-22 ,1,94.59,DRUG GM, 
18917,"ipsum porta elit,",National,GELATIN,DRY MIX DESSERTS,,,2020-08-08 ,1,64.65,GROCERY,6 OZ
18918,Maecenas libero,National,PREMIUM PINTS,ICE CREAM/MILK/SHERBTS,,,2021-05-27 ,1,47.15,GROCERY,1 PT
18919,amet massa.,Private,SPICES & SEASONINGS,SPICES & EXTRACTS,,,2021-05-12 ,1,88.25,GROCERY,1.72 OZ
18920,"luctus, ipsum leo",Private,FROZEN PASTA,FRZN MEAT/MEAT DINNERS,,,2021-04-04 ,1,32.96,GROCERY,25 OZ
18921,Integer aliquam adipiscing lacus.,National,FITNESS&HEALTH-MAGAZINE,MAGAZINE,,,2020-09-03 ,1,41.13,DRUG GM, 
18922,Vivamus euismod urna.,National,CANDY BARS (SINGLES)(INCLUDING,CANDY - CHECKLANE,,,2020-10-19 ,1,95.75,DRUG GM, 
18923,Sed auctor,National,GRAVY CAN/GLASS,DRY SAUCES/GRAVY,,,2021-04-09 ,1,22.11,GROCERY,10.25 OZ
18924,"Quisque imperdiet, erat",National,MEAT: SAUS DRY BULK,DELI MEATS,,,2021-05-24 ,1,14.49,DELI, 
18925,"vitae nibh. Donec est mauris,",National,CARPET CLEANERS,IRONING AND CHEMICALS,,,2021-01-01 ,1,95.11,DRUG GM,64 OZ
18926,"lorem fringilla ornare placerat, orci",National,SFT DRNK MLT-PK BTL CARB (EXCP,SOFT DRINKS,,,2021-03-30 ,1,84.67,GROCERY,10 OZ
18927,dignissim magna a tortor.,Private,SPICES & SEASONINGS,SPICES & EXTRACTS,,,2021-05-10 ,1,70.32,GROCERY,6 OZ
18928,sed orci lobortis augue scelerisque,Private,MACARONI DRY,DRY NOODLES/PASTA,,,2020-11-22 ,1,65.18,GROCERY,16 OZ
18929,eu nulla at sem molestie,Private,BEETS,VEGETABLES - SHELF STABLE,,,2021-03-08 ,1,11.92,GROCERY,15 OZ
18930,quis lectus.,National,LIPCARE,COLD AND FLU,,,2021-04-17 ,1,87.67,DRUG GM, 
18931,egestas,National,AUTO DISH DETERGENT - GEL,DISHWASH DETERGENTS,,,2021-06-07 ,1,47.67,GROCERY,75 OZ
18932,"ornare, libero at",National,ACNE MEDICATIONS,HAND/BODY/FACIAL PRODUCTS,,,2020-09-04 ,1,43.52,DRUG GM,1 OZ
18933,"enim, sit amet",National,PACKAGE DINNERS: OTHER,DINNER MXS:DRY,,,2020-07-30 ,1,36.18,GROCERY,7.5 OZ
18934,"vestibulum nec, euismod in, dolor.",National,AUTHENTIC INDIAN FOODS,HISPANIC,,,2020-07-27 ,1,14.17,GROCERY,15 OZ
18935,"lorem lorem, luctus ut, pellentesque",National,VEG JUICE (EXCEPT TOMATO) (OVE,CANNED JUICES,,,2021-05-08 ,1,20.47,GROCERY,46 OZ
18936,"eget, dictum placerat, augue.",National,ETHNIC HAIR CARE,ETHNIC PERSONAL CARE,,,2020-09-12 ,1,27.92,DRUG GM, 
18937,Sed eu eros. Nam,National,AIR CARE - CONTINUOUS ACTION,AIR CARE,,,2021-02-06 ,1,83.67,GROCERY,3 CT
18938,est,Private,PEACHES,FRUIT - SHELF STABLE,,,2021-01-30 ,1,46.66,GROCERY,29 OZ
18939,"quis accumsan convallis, ante",National,SHOWER CURTAINS,DOMESTIC GOODS,,,2020-09-01 ,1,71.47,DRUG GM, 
18940,tincidunt orci quis,National,ANTIPERSPIRANTS ONLY (ALL OTHE,DEODORANTS,,,2021-04-29 ,1,39.57,DRUG GM,1.8 OZ
18941,odio semper cursus. Integer mollis.,National,REVLON,MAKEUP AND TREATMENT,,,2020-09-07 ,1,27.7,COSMETICS, 
18942,"amet, dapibus id,",National,REVLON,MAKEUP AND TREATMENT,,,2020-12-02 ,1,96.09,COSMETICS, 
18943,mi fringilla mi lacinia mattis.,National,FIRSTAID TAPES/COTTON/GLOVES,FIRST AID PRODUCTS,,,2020-10-17 ,1,44.33,DRUG GM, 
18944,lacus.,National,NO SUBCOMMODITY DESCRIPTION,NO COMMODITY DESCRIPTION,,,2021-03-13 ,1,29.93,MISC. TRANS., 
18945,"varius orci, in consequat",National,COUGH SYRP/LOZNG-DRP/XPCTRNT,COLD AND FLU,,,2020-12-30 ,1,31.77,DRUG GM,4 OZ
18946,"Duis cursus,",Private,DIET/LIGHT BREAD,BAKED BREAD/BUNS/ROLLS,,,2021-01-14 ,1,13.6,GROCERY,16 OZ
18947,"parturient montes, nascetur",National,DVD S,AUDIO/VIDEO PRODUCTS,,,2021-05-14 ,1,98.92,DRUG GM, 
18948,"ullamcorper,",National,REGULAR BEAN,COFFEE,,,2021-04-04 ,1,71.43,GROCERY,12 OZ
18949,ligula consectetuer rhoncus. Nullam velit,National,SINUS/ALLERGY - PSE,SINUS AND ALLERGY,,,2020-09-20 ,1,5.23,DRUG GM,24 CT
18950,"mi felis, adipiscing",Private,GROUND FLVR REG COFFEE,COFFEE,,,2020-11-29 ,1,65.25,GROCERY,1.75 OZ
18951,Quisque nonummy ipsum,National,DRY DOG FOOD PREMIUM (ALPO/PUR,DOG FOODS,,,2021-05-28 ,1,33.67,GROCERY,17.6 LB
18952,Integer in magna. Phasellus dolor,National,VENDOR SIZE/SINGLE SERVE COOKI,COOKIES/CONES,,,2021-02-15 ,1,4.75,GROCERY,2.75 OZ
18953,"scelerisque, lorem",Private,GLAZED FRUITS,PROCESSED,,,2021-03-29 ,1,11.25,PRODUCE,8 OZ
18954,lobortis tellus justo,National,SFT DRNK SNGL SRV BTL CARB (EX,SOFT DRINKS,,,2020-10-12 ,1,32.9,GROCERY,20 OZ
18955,"posuere at, velit.",National,PREMIUM FLOWERING PLANTS,FLORAL-FLOWERING PLANTS,,,2021-06-02 ,1,89.56,FLORAL,6 IN
18956,tincidunt congue turpis.,National,SHREDDED CHEESE,CHEESE,,,2020-08-11 ,1,42.11,GROCERY,8 OZ
18957,"dis parturient montes, nascetur",National,TOTES,PLASTIC HOUSEWARES,,,2020-09-18 ,1,70.93,DRUG GM,27 QT
18958,hendrerit,National,HAIR COLOR AND DEVELOPERS,HAIR CARE PRODUCTS,,,2021-04-12 ,1,94.45,DRUG GM, 
18959,tristique aliquet. Phasellus,National,DAIRY CASE 100% PURE JUICE - O,REFRGRATD JUICES/DRNKS,,,2021-05-03 ,1,25.04,GROCERY,64 OZ
18960,consequat enim diam,National,CORN,VEGETABLES - SHELF STABLE,,,2020-07-12 ,1,68.67,GROCERY,15.25 OZ
18961,Aliquam nec,National,BEERALEMALT LIQUORS,BEERS/ALES,,,2020-09-19 ,1,46.74,GROCERY,12 OZ
18962,et pede. Nunc,National,LOIN - STK/CHP/SLC,BEEF,,,2021-01-18 ,1,87.16,MEAT, 
18963,"auctor non, feugiat",National,RICE CAKES,RICE CAKES,,,2021-05-17 ,1,27.75,NUTRITION,3.03 OZ
18964,"sem, consequat",National,LIQUEURS/SPECIALTIES (42 UNDER,LIQUOR,,,2021-05-01 ,1,39.99,SPIRITS,375 ML
18965,tellus faucibus,National,FLATS,GARDEN CENTER,,,2020-11-17 ,1,7.08,GARDEN CENTER,CELL PACK
18966,sed pede nec ante,National,REFRIGERATED COFFEE CREAMERS,FLUID MILK PRODUCTS,,,2020-07-25 ,1,68.88,GROCERY,16 OZ
18967,"mi, ac mattis velit",National,CARROTS,VEGETABLES - SHELF STABLE,,,2021-05-10 ,1,36.04,GROCERY,14.5 OZ
18968,Aliquam fringilla cursus,National,FRUIT VARIETAL WINES,DOMESTIC WINE,,,2020-12-23 ,1,92.61,GROCERY,1.5 LTR
18969,"velit in aliquet lobortis,",National,ENHANCED,PORK,,,2021-02-11 ,1,96.57,MEAT, 
18970,nec metus,National,BEERALEMALT LIQUORS,BEERS/ALES,,,2021-05-12 ,1,31.64,GROCERY,7 OZ
18971,bibendum fermentum metus. Aenean sed,National,SV BEV: BEV/JUIC 10-50% JCE,CANNED JUICES,,,2021-05-22 ,1,87.55,GROCERY,16OZ
18972,lacus.,National,CARDS EVERYDAY,GREETING CARDS/WRAP/PARTY SPLY,,,2021-04-12 ,1,97.23,DRUG GM, 
18973,non ante,National,THIN MEATS,LAMB,,,2020-10-04 ,1,54.32,MEAT, 
18974,"auctor, velit eget laoreet",Private,FEM. HYGN. TAMPONS,FEMININE HYGIENE,,,2020-10-21 ,1,79.02,DRUG GM, 
18975,Mauris quis turpis vitae,National,DISPOSABLE FOILWARE,DISPOSIBLE FOILWARE,,,2021-02-07 ,1,73.33,DRUG GM,2 CT
18976,hendrerit,National,CHEESE:SPECIALTY PREPACK,CHEESES,,,2020-11-30 ,1,90.08,DELI,5.3 OZ
18977,lobortis quam a,Private,SPICES & SEASONINGS,SPICES & EXTRACTS,,,2020-10-16 ,1,65.84,GROCERY, 
18978,"eu, ultrices sit amet, risus.",National,MAINSTREAM WHEAT/MULTIGRAIN BR,BAKED BREAD/BUNS/ROLLS,,,2021-04-02 ,1,19.06,GROCERY,20 OZ
18979,tellus non magna.,National,KOSHER FOODS,HISPANIC,,,2021-05-01 ,1,6.86,GROCERY,12 OZ
18980,ullamcorper.,National,ANTIPERSPIRANTS ONLY (ALL OTHE,DEODORANTS,,,2021-04-28 ,1,38.41,DRUG GM, 
18981,habitant morbi tristique senectus et,National,RICE - INSTANT & MICROWAVE,DRY BN/VEG/POTATO/RICE,,,2020-10-06 ,1,15,GROCERY,28 OZ
18982,Proin velit. Sed,National,DAIRY CASE 100% PURE JUICE - O,REFRGRATD JUICES/DRNKS,,,2020-09-28 ,1,9.63,GROCERY,89 OZ
18983,suscipit nonummy. Fusce fermentum fermentum,National,MISC.CND SEAFOODS (CRABETC),SEAFOOD - SHELF STABLE,,,2020-12-11 ,1,91.86,GROCERY,10OZ
18984,nulla,National,AIR CARE - SANITIZERS,AIR CARE,,,2021-01-28 ,1,9.86,GROCERY,10 OZ
18985,tellus.,National,RIBS - SPARE RIB/BACK RIB,PORK,,,2020-07-31 ,1,53.58,MEAT, 
18986,nulla,Private,SOFT DRINKS 12/18&15PK CAN CAR,SOFT DRINKS,,,2020-11-10 ,1,64.02,GROCERY,12 OZ
18987,est.,National,NOVELTIES,HALLOWEEN,,,2020-10-09 ,1,91.13,DRUG GM, 
18988,Cum sociis natoque penatibus et,National,SNACKS/APPETIZERS,FROZEN PIZZA,,,2020-07-17 ,1,53.62,GROCERY,2 LB
18989,"pharetra sed, hendrerit a, arcu.",National,FEM. HYGN. TAMPONS,FEMININE HYGIENE,,,2021-05-08 ,1,40.9,DRUG GM,40 CT
18990,Suspendisse commodo tincidunt nibh. Phasellus,National,GADGETS/TOOLS,KITCHEN GADGETS,,,2020-07-08 ,1,14.12,DRUG GM,116400 1CT
18991,ut dolor dapibus gravida. Aliquam,National,SHAMPOO,HAIR CARE PRODUCTS,,,2021-03-12 ,1,75.24,DRUG GM,12.6 OZ
18992,diam. Sed,National,PROPHYLACTICS,FAMILY PLANNING,,,2021-01-16 ,1,88.8,DRUG GM,12 CT
18993,aliquet libero. Integer,National,CARDS EVERYDAY,GREETING CARDS/WRAP/PARTY SPLY,,,2021-01-11 ,1,19.15,DRUG GM, 
